Hersteller;Name;Horizontale Aufl (Px);Vertikale Aufl (Px);Auflösung;Spektrale Empfindlichkeit;Ausgabeformate;Sensortyp;Pixelgröße (µm);Sensorgröße (mm);Sensormodel;Sensorformat;Bildfrequenz (Hz);Objektivanschluss;Shuttertyp;Dynamic Range [dB];S/N-ratio [dB];Schnittstellenkonfiguration;Schnittstelle;Sensorkonfiguration;Gehäusetyp;web-scraper-start-url;Link-href;Listenpreis [€]
Allied Vision;AV GT4400C;39754;4436;176,3;Colour;Mono8;CMOS;3,45;21,6;IMX367;"4/3""";6,1;F-mount;Global shutter;null;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt4400c/;4699
Allied Vision;AV GT4905 CLASS 1;4896;3264;16;Monochrome;Mono8;CCD;5,5;32,4;KAI-16050;APS-H;7;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4905-class-1/;Auf Anfrage
Allied Vision;AV GT4905 CLASS 2;4896;3264;16;Monochrome;Mono8;CCD;5,5;32,4;KAI-16050;APS-H;7;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4905-class-2/;Auf Anfrage
Allied Vision;AV GT4905C CLASS 1;4896;3264;16;Colour;RGB;CCD;5,5;32,4;KAI-16050;APS-H;7;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4905c-class-1/;Auf Anfrage
Allied Vision;AV GT4905C CLASS 2;4896;3264;16;Colour;RGB;CCD;5,5;32,4;KAI-16050;APS-H;7;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4905c-class-2/;Auf Anfrage
Allied Vision;AV GT4907 CLASS 1;4864;3232;15,7;Monochrome;Mono8;CCD;7,4;43,2;KAI-16070;35mm;7,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt4907-class-1/;Auf Anfrage
Allied Vision;AV GT4907 CLASS 2;4864;3232;15,7;Monochrome;Mono8;CCD;7,4;43,2;KAI-16070;35mm;7,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4907-class-2/;Auf Anfrage
Allied Vision;AV GT4907 CLASS 2 M58;4864;3232;15,7;Monochrome;Mono8;CCD;7,4;43,2;KAI-16070;35mm;7,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt4907-class-m58/;Auf Anfrage
Allied Vision;AV GT4907C CLASS 1;4864;3232;15,7;Colour;RGB;CCD;7,4;43,2;KAI-16070;35mm;7,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt4907c-class-1/;Auf Anfrage
Allied Vision;AV GT4907C CLASS 2;4864;3232;15,7;Colour;RGB;CCD;7,4;43,2;KAI-16070;35mm;7,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt4907c-class-2/;Auf Anfrage
Allied Vision;AV GT5120;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32,6;Python 25K;APS-H;4,6;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt5120/;6070
Allied Vision;AV GT5120 NIR;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32,6;Python 25K;APS-H;4,6;F-mount;Global shutter/Prog scan;null;null;POE;POE;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt5120-nir/;6770
Allied Vision;AV GT5400;5472;3084;16,9;Monochrome;Mono8;CMOS;3,45;21,7;IMX387;"4/3""";7,14;F-mount;Global shutter;null;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt5400/;4127
Allied Vision;AV GT5400C;5472;3084;16,9;Colour;Mono8;CMOS;3,45;21,7;IMX387;"4/3""";7,14;F-mount;Global shutter;null;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt5400c/;4223
Allied Vision;AV GT6400;6480;4860;31,5;Monochrome;Mono8;CMOS;3,45;27,9;IMX342;APS-C;3,82;F-mount;Global shutter;null;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt6400/;5920
Allied Vision;AV GT6400C;6480;4860;31,5;Colour;Mono8;CMOS;3,45;27,9;IMX342;APS-C;3,82;F-mount;Global shutter;null;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt6400c/;6017
Allied Vision;AV GT6600 CLASS 1;6576;4384;28,8;Monochrome;Mono8;CCD;5,5;43,5;KAI-29050;35mm;4;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt6600-class-1/;#NV
Allied Vision;AV GT6600 CLASS 2;6576;4384;28,8;Monochrome;Mono8;CCD;5,5;43,5;KAI-29050;35mm;4;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt6600-class-2/;#NV
Allied Vision;AV GT6600C CLASS 1;6576;4384;28,8;Colour;RGB;CCD;5,5;43,5;KAI-29050;35mm;4;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/av-gt6600c-class-1/;#NV
Allied Vision;AV GT6600C CLASS 2;6576;4384;28,8;Colour;RGB;CCD;5,5;43,5;KAI-29050;35mm;4;F-mount;Global shutter/Prog scan;null;null;POE;GigE Vision;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gt6600c-class-2/;#NV
Allied Vision;AV GUPPY F-033B;656;494;0,3;Monochrome;Mono8;CCD;7,4;null;null;"1/3""";58;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-033b/;540
Allied Vision;AV GUPPY F-046B;780;582;0,5;Monochrome;Mono8;CCD;8,3;null;null;"1/2""";49,4;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-046b/;690
Allied Vision;AV GUPPY F-046C;780;582;0,5;Colour;Mono8;CCD;8,3;null;null;"1/2""";49,4;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-046c/;690
Allied Vision;AV GUPPY F-080B;1034;778;0,8;Monochrome;Mono8;CCD;4,65;null;null;"1/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-080b/;750
Allied Vision;AV GUPPY F-080C;1034;778;0,8;Colour;Mono8;CCD;4,65;null;null;"1/3""";30;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-080c/;750
Allied Vision;AV GUPPY F-146B;1392;1040;1,4;Monochrome;Mono8;CCD;4,65;null;null;"1/2""";17,7;C-mount;Interlaced;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-146b/;1050
Allied Vision;AV GUPPY F-146C;1392;1040;1,4;Colour;Mono8;CCD;4,65;null;null;"1/2""";17,7;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;null;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-f-146c/;1050
Allied Vision;AV GUPPY PRO F-031B;656;492;0,3;Monochrome;Mono8;CCD;5,6;4,6;ICX618;"1/4""";123;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-031b/;450
Allied Vision;AV GUPPY PRO F-031C;656;492;0,3;Colour;RGB;CCD;5,6;4,6;ICX618;"1/4""";123;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-031c/;450
Allied Vision;AV GUPPY PRO F-032B;656;492;0,3;Monochrome;Mono8;CCD;7,4;6;ICX424;"1/3""";82;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-032b/;490
Allied Vision;AV GUPPY PRO F-032C;656;492;0,3;Colour;RGB;CCD;7,4;6;ICX424;"1/3""";82;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-032c/;490
Allied Vision;AV GUPPY PRO F-033B;656;492;0,3;Monochrome;Mono8;CCD;9,9;8;ICX414;"1/2""";85;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-033b/;590
Allied Vision;AV GUPPY PRO F-033C;656;492;0,3;Colour;RGB;CCD;9,9;8;ICX414;"1/2""";85;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-033c/;590
Allied Vision;AV GUPPY PRO F-046B;780;580;0,5;Monochrome;Mono8;CCD;8,3;8;ICX415;"1/2""";62;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-046b/;620
Allied Vision;AV GUPPY PRO F-046C;780;580;0,5;Colour;RGB;CCD;8,3;8;ICX415;"1/2""";62;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-046c/;620
Allied Vision;AV GUPPY PRO F-125B;1292;964;1,2;Monochrome;Mono8;CCD;3,75;6;ICX445;"1/3""";31;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-125b/;590
Allied Vision;AV GUPPY PRO F-125C;1292;964;1,2;Colour;null;CCD;3,75;6;ICX445;"1/3""";31;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-125c/;590
Allied Vision;AV GUPPY PRO F-146B;1388;1038;1,4;Monochrome;Mono8;CCD;4,65;8;ICX267;"1/2""";17;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-146b/;890
Allied Vision;AV GUPPY PRO F-146C;1388;1038;1,4;Colour;RGB;CCD;4,65;8;ICX267;"1/2""";17;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-146c/;890
Allied Vision;AV GUPPY PRO F-201B;1624;1234;2;Monochrome;Mono8;CCD;4,4;8,9;ICX274;"1/1.8""";14;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-201b/;1170
Allied Vision;AV GUPPY PRO F-201C;1624;1234;2;Colour;RGB;CCD;4,4;8,9;ICX274;"1/1.8""";14;C-mount;Global shutter/Prog scan;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-201c/;1170
Allied Vision;AV GUPPY PRO F-503B;2588;1940;5;Monochrome;Mono8;CMOS;2,2;7,1;MT9T031;"1/2.5""";13;C-mount;Rolling shutter;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-503b/;540
Allied Vision;AV GUPPY PRO F-503C;2588;1940;5;Colour;RGB;CMOS;2,2;7,1;MT9T031;"1/2.5""";13;C-mount;Rolling shutter;null;null;null;null;Single sensor;Small;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-guppy-pro-f-503c/;540
Allied Vision;AV GX1050;1024;1024;1;Monochrome;Mono8;CCD;5,5;8;KAI-01050;"1/2""";112;C-mount;Global shutter/Prog scan;null;null;LAG;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gx1050/;Auf Anfrage
Allied Vision;AV GX1660;1600;1200;1,9;Monochrome;Mono8;CCD;5,5;11;KAI-02050;"2/3""";66;C-mount;Global shutter/Prog scan;null;null;LAG;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gx1660/;Auf Anfrage
Allied Vision;AV GX1910;1920;1080;2,1;Monochrome;Mono8;CCD;5,5;11;KAI-02150;"2/3""";63;C-mount;Global shutter/Prog scan;null;null;LAG;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gx1910/;Auf Anfrage
Allied Vision;AV GX1910C;1920;1080;2,1;Colour;RGB;CCD;5,5;11;KAI-02150;"2/3""";63;C-mount;Global shutter/Prog scan;null;null;LAG;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/avt-gx1910c/;Auf Anfrage
